timestamp,open,high,low,close,volume,turnover
1751575560000,109888.3,109888.3,109845.7,109845.7,1.545755,169833.1193006
1751575500000,109910.6,109910.6,109880.4,109888.3,3.819873,419774.474332
1751575440000,109914,109914.1,109900,109910.6,1.235011,135737.1213498
1751575380000,109914.1,109922.6,109914,109914,0.855889,94078.0650136
1751575320000,109908.3,109927,109908.3,109914.1,2.062785,226745.04046458
1751575260000,109912.3,109912.3,109908.2,109908.3,1.653008,181680.611834
1751575200000,109893.9,109912.3,109893.9,109912.3,0.973781,107015.8613153
1751575140000,109906.3,109906.3,109880.9,109893.9,1.201503,132039.919364
1751575080000,109879.5,109906.8,109879.5,109906.3,1.801609,197993.61225
1751575020000,109866,109882.8,109861.9,109879.5,0.920731,101160.5910606
1751574960000,109870.9,109870.9,109854.4,109866,0.862666,94775.0056155
1751574900000,109850.9,109870.9,109834.1,109870.9,2.234125,245416.1080947
1751574840000,109854.8,109854.8,109850.9,109850.9,0.750618,82457.2266199
1751574780000,109850.5,109878.8,109843.7,109854.8,4.363446,479368.6335391
1751574720000,109880.7,109880.8,109850.5,109850.5,2.983284,327785.6245528
1751574660000,109885.8,109885.9,109880,109880.7,1.459397,160360.2375017
1751574600000,109881.1,109886,109881.1,109885.8,1.70057,186866.5592314
1751574540000,109894.4,109903.8,109881.1,109881.1,1.468193,161346.1704338
1751574480000,109901.9,109903.9,109880.9,109894.4,2.367939,260230.6758554
1751574420000,109867.5,109901.9,109867.4,109901.9,0.936651,102917.7100907
1751574360000,109912.3,109923,109845.7,109867.5,4.981867,547482.4794312
1751598300000,109178.9,109183.9,109114.5,109114.5,4.692717,512220.7189078
1751598240000,109167.7,109178.9,109135.8,109178.9,2.64574,288790.7770977
1751598180000,109211,109211,109167.6,109167.7,1.428919,156021.284791
1751598120000,109194,109211,109154.7,109211,4.433116,483978.8152987
1751598060000,109174.6,109194.1,109174.6,109194,1.535495,167648.9024519
1751598000000,109179,109179.1,109174.5,109174.6,1.85362,202369.1892762
1751597940000,109196.6,109196.7,109179,109179,2.014038,219920.4773832
1751597880000,109206.9,109206.9,109196.5,109196.6,2.03983,222750.4022246
1751597820000,109197.6,109252.3,109197.6,109206.9,4.175989,456146.9597067
1751597760000,109187,109197.6,109171.7,109197.6,3.410195,372348.3435193
1751597700000,109151,109189.4,109151,109187,3.456983,377419.3557596
1751597640000,109188.8,109188.8,109151,109151,1.359672,148430.7837175
1751597580000,109195.3,109197.8,109188.8,109188.8,0.544618,59470.464577
1751597520000,109179,109206,109152.4,109195.3,8.492387,927168.0484068
1751597460000,109252.3,109252.4,109179,109179,8.740022,954563.2922339
1751597400000,109245.4,109258.7,109242.8,109252.3,3.979907,434802.5897486
1751597340000,109154.8,109245.4,109154.7,109245.4,6.83827,746680.1961874
1751597280000,109135.8,109154.8,109135.8,109154.8,1.20914,131971.4657776
1751597220000,109099.1,109147.1,109099.1,109135.8,4.954157,540628.024546
1751597160000,109118.8,109123,109094.9,109099.1,7.42908,810587.11424065
1751597100000,109124.2,109135.6,109111.8,109118.8,4.800317,523827.2167046
1751597040000,109157.3,109157.3,109116.8,109124.2,5.339596,582728.0797518
1751596980000,109161.3,109167.8,109157.2,109157.3,1.993588,217623.3377425
1751596920000,109216.5,109216.5,109157.3,109161.3,2.857422,311960.1792979
1751596860000,109215.7,109222.1,109206.4,109216.5,1.32045,144212.900488
1751596800000,109193.6,109222.5,109189.1,109215.7,3.418838,373363.5016362
1751596740000,109194.9,109214.2,109190.2,109193.6,4.926935,538031.0421629
1751596680000,109167.7,109199.3,109167.6,109194.9,2.80938,306752.9968516
1751596620000,109222.7,109222.7,109131.1,109167.7,15.420889,1683399.7414585
1751596560000,109239.1,109263.2,109222.7,109222.7,1.69394,185059.0124257
1751596500000,109176.2,109239.1,109176.1,109239.1,4.329851,472842.5408822
1751596440000,109203.1,109211.9,109176.2,109176.2,3.410414,372428.0798022
1751596380000,109340.4,109340.4,109176.2,109203.1,21.282019,2324773.6633847
1751596320000,109339.5,109367.3,109339.5,109340.4,2.40675,263182.0843388
1751596260000,109357.9,109357.9,109339.5,109339.5,1.711177,187126.5076795
1751596200000,109348.3,109357.9,109348.3,109357.9,0.599302,65534.9051278
1751596140000,109366.9,109367,109347.1,109348.3,3.51831,384750.5754704
1751596080000,109350,109367,109341,109366.9,1.274029,139310.0053264
1751596020000,109347.7,109359.6,109347.7,109350,0.727743,79580.9291781
1751595960000,109347.8,109347.8,109347.7,109347.7,0.612355,66959.6111948
1751595900000,109351,109364,109347.7,109347.8,1.487607,162682.295593
1751595840000,109331.7,109360.6,109331.7,109351,1.219364,133341.3622561
1751595780000,109323.3,109331.7,109298,109331.7,2.198748,240335.3929824
1751595720000,109333.9,109348.5,109323.2,109323.3,2.594536,283695.110215
1751595660000,109319.2,109353.1,109319.2,109333.9,2.256233,246694.0875332
1751595600000,109293.1,109320,109288,109319.2,5.651759,617770.563548
1751595540000,109322.1,109322.1,109293.1,109293.1,4.757344,519996.289204
1751595480000,109340.6,109358.6,109322,109322.1,2.129597,232860.96335646
1751595420000,109343.3,109347.4,109338.3,109340.6,2.475662,270689.3394953
1751595360000,109397.2,109397.2,109343.2,109343.3,4.676395,511461.971263
1751595300000,109424.6,109436.6,109397.1,109397.2,2.30158,251851.3001083
1751595240000,109409.9,109426.8,109409.9,109424.6,1.035382,113290.3840083
1751595180000,109387.5,109409.9,109387.5,109409.9,2.216425,242460.4550023
1751595120000,109406.7,109406.8,109387.5,109387.5,1.105717,120957.2913312
1751595060000,109435.6,109435.6,109406.7,109406.7,2.952011,323009.7018287
1751595000000,109485.6,109485.6,109435.6,109435.6,1.645009,180078.3305119
1751594940000,109400,109497,109393.3,109485.6,9.434163,1032579.0443164
1751594880000,109438.3,109438.3,109400,109400,2.07073,226582.0952402
1751594820000,109427.4,109438.3,109423,109438.3,0.682092,74639.5710629
1751594760000,109459,109459,109427.4,109427.4,0.908691,99453.6930826
1751594700000,109491.3,109491.4,109458.9,109459,1.022453,111935.4909534
1751594640000,109497.8,109497.8,109487.5,109491.3,1.224409,134063.0557185
1751594580000,109465.5,109498,109465.4,109497.8,1.906441,208736.3894614
1751594520000,109461.1,109465.5,109443,109465.5,1.234781,135148.3363471
1751594460000,109498.2,109498.2,109461,109461.1,1.072975,117479.36796
1751594400000,109498.1,109498.2,109498.1,109498.2,0.067646,7407.1094753
1751594340000,109505.7,109505.8,109498.1,109498.1,0.595778,65238.4054299
1751594280000,109513.7,109513.8,109505.7,109505.7,0.295253,32333.5178275
1751594220000,109530.7,109535.1,109513.7,109513.7,2.131308,233441.7704682
1751594160000,109527.3,109530.8,109502.5,109530.7,5.314024,581970.6650383
1751594100000,109502.5,109527.4,109502.5,109527.3,0.856756,93819.9507869
1751594040000,109547.6,109547.6,109502.5,109502.5,1.869067,204732.43726
1751593980000,109541.3,109553,109541.2,109547.6,1.739044,190501.8668696
1751593920000,109530.2,109541.3,109524.5,109541.3,1.309833,143462.4883113
1751593860000,109534.5,109534.5,109518.2,109530.2,4.811493,526972.4831797
1751593800000,109535.2,109535.3,109522.4,109534.5,1.764642,193285.1393358
1751593740000,109518.2,109535.3,109518.2,109535.2,1.180575,129297.5916546
1751593680000,109507.7,109524.4,109499,109518.2,1.530333,167590.1436784
1751593620000,109505.4,109532.8,109505.3,109507.7,3.753514,411098.8963052
1751593560000,109500.1,109505.4,109500.1,109505.4,0.622149,68125.9900453
1751593500000,109526.9,109526.9,109500,109500.1,1.237012,135473.6015957
1751593440000,109518.4,109527,109511.3,109526.9,1.390814,152320.6855886
1751593380000,109517.2,109537.3,109517.1,109518.4,1.731887,189689.6447687
1751593320000,109517.3,109530.9,109517.1,109517.2,2.001571,219220.5080791
1751593260000,109527,109527.1,109517.3,109517.3,0.865178,94753.4172645
1751593200000,109542.1,109542.1,109527,109527,1.703256,186577.3533279
1751593140000,109557,109557.2,109539.5,109542.1,0.814825,89263.5227063
1751593080000,109564.2,109575.4,109527,109557,3.463256,379407.7068361
1751593020000,109594,109607.2,109564.2,109564.2,3.302321,361896.0335088
1751592960000,109619.8,109619.9,109593.9,109594,0.54907,60181.0615476
1751592900000,109700,109715.3,109619.8,109619.8,13.098983,1436750.4123632
1751592840000,109690.2,109700,109689.2,109700,1.374201,150737.2470316
1751592780000,109666.2,109690.2,109641.3,109690.2,2.544029,278965.7421134
1751592720000,109657.4,109666.5,109657.1,109666.2,11.427092,1253069.6292021
1751592660000,109654.5,109659,109625.4,109657.4,1.286889,141095.0527881
1751592600000,109637.8,109660.4,109637.8,109654.5,2.174405,238429.8565689
1751592540000,109611.5,109637.9,109610.4,109637.8,1.086718,119122.9396996
1751592480000,109641.6,109653.1,109603.8,109611.5,3.055614,334997.8457176
1751592420000,109645.5,109657.4,109641.6,109641.6,1.123801,123222.6698624
1751592360000,109708.9,109708.9,109645.5,109645.5,1.647971,180744.7212861
1751592300000,109697.1,109776.9,109697.1,109708.9,8.185479,898131.1176638
1751592240000,109582.4,109700,109582.4,109697.1,10.141869,1112078.9678066
1751592180000,109606.9,109606.9,109582.4,109582.4,0.954095,104569.946295
1751592120000,109587.6,109618.5,109580.3,109606.9,5.213051,571344.7642874
1751592060000,109585.5,109587.7,109566.1,109587.6,2.160359,236725.4128453
1751592000000,109620,109620.1,109585.5,109585.5,0.546108,59853.5295884
1751591940000,109630.5,109663.8,109620,109620,2.786928,305575.7369303
1751591880000,109582.8,109630.5,109582.8,109630.5,1.744559,191196.6607143
1751591820000,109620.4,109620.5,109582.8,109582.8,0.895036,98105.3118354
1751591760000,109637.8,109645.5,109598.8,109620.4,7.001972,767572.1727331
1751591700000,109566,109637.9,109560.3,109637.8,5.42751,594737.0828903
1751591640000,109562.4,109577.5,109562.3,109566,1.195373,130975.1409369
1751591580000,109573.4,109573.5,109562.3,109562.4,0.818492,89682.0471185
1751591520000,109565.7,109573.5,109551,109573.4,1.40481,153910.3201971
1751591460000,109605.2,109605.2,109565.7,109565.7,2.329438,255287.8729663
1751591400000,109541.4,109605.3,109535.9,109605.2,1.991239,218135.2864677
1751591340000,109536,109541.4,109535.9,109541.4,0.072515,7943.1693855
1751591280000,109502.8,109536,109471.7,109536,5.473247,599285.2129161
1751591220000,109554.1,109554.1,109489.5,109502.8,10.476314,1147331.711977
1751591160000,109579.6,109603,109554,109554.1,2.939758,322158.6480652
1751591100000,109483.1,109579.7,109482.7,109579.6,1.939657,212429.3086399
1751591040000,109469.3,109483.1,109462,109483.1,1.663164,182062.5174252
1751590980000,109492.3,109492.4,109469.2,109469.3,0.569996,62404.5425425
1751590920000,109476.6,109494.5,109463.2,109492.3,1.483832,162441.3474242
1751590860000,109444.5,109476.6,109441.3,109476.6,0.765377,83773.0760012
1751590800000,109465.3,109465.4,109444.5,109444.5,1.411633,154514.4159423
1751590740000,109488.4,109488.5,109465.3,109465.3,1.555729,170318.0171535
1751590680000,109470.8,109495.5,109470.8,109488.4,0.946011,103574.9642788
1751590620000,109441.5,109470.9,109441.4,109470.8,0.429047,46961.2800054
1751590560000,109465.6,109465.6,109371,109441.5,10.708968,1171513.77176817
1751590500000,109544.2,109544.2,109465.5,109465.6,2.271513,248749.4277721
1751590440000,109607.7,109607.8,109544.1,109544.2,2.550409,279495.5381942
1751590380000,109628.1,109644.6,109607.7,109607.7,3.695241,405121.7874885
1751590320000,109628.2,109628.2,109628.1,109628.1,0.070783,7759.8067164
1751590260000,109651.8,109651.8,109624.9,109628.2,1.71215,187719.8215726
1751590200000,109660.5,109665.3,109651.7,109651.8,0.72725,79751.4826407
1751590140000,109660.2,109660.5,109647.3,109660.5,1.228122,134669.3373443
1751590080000,109675.6,109675.6,109660.2,109660.2,0.889426,97544.7093443
1751590020000,109697.2,109705,109673.2,109675.6,1.184297,129906.0876895
1751589960000,109657.1,109697.3,109657.1,109697.2,0.836852,91785.9115921
1751589900000,109652.7,109658.1,109652.7,109657.1,0.580266,63628.7982786
1751589840000,109660.9,109661,109652.7,109652.7,0.412272,45209.1498073
1751589780000,109668.3,109668.4,109648,109660.9,2.215509,242937.8777492
1751589720000,109615,109701,109615,109668.3,3.928396,430850.0101651
1751589660000,109598.1,109615,109598.1,109615,0.582392,63833.3786413
1751589600000,109560.7,109607.1,109560.7,109598.1,2.751027,301506.5889317
1751589540000,109564.7,109564.7,109553.3,109560.7,2.231097,244433.6210372
1751589480000,109579.5,109579.6,109564.7,109564.7,0.746027,81746.5906751
1751589420000,109559.8,109583.9,109559.7,109579.5,1.139112,124813.9102764
1751589360000,109571,109571.1,109559.7,109559.8,1.608232,176209.7959426
1751589300000,109555.4,109571.1,109555.4,109571,1.110582,121676.4588435
1751589240000,109523.9,109555.4,109523.9,109555.4,2.263359,247918.7993821
1751589180000,109538.7,109547.1,109520.6,109523.9,2.336085,255890.8962134
1751589120000,109538.7,109547.2,109538.7,109538.7,0.728,79748.2663947
1751589060000,109547.2,109547.3,109528.9,109538.7,2.473817,270969.498197
1751589000000,109492.7,109547.3,109492.7,109547.2,2.592445,283909.7359789
1751588940000,109506.4,109519.5,109492.7,109492.7,1.930507,211411.54649
1751588880000,109515.4,109519.6,109506.3,109506.4,0.741306,81185.3003322
1751588820000,109553.7,109553.7,109515.3,109515.4,1.708956,187198.6711273
1751588760000,109547.2,109573.6,109533.4,109553.7,7.128092,780905.8397627
1751588700000,109473.8,109547.3,109473.7,109547.2,2.720077,297864.3763377
1751588640000,109493.9,109493.9,109444.9,109473.8,3.589194,392879.98760076
1751588580000,109494,109494,109460.5,109493.9,4.001038,438007.61327638
1751588520000,109509.8,109530.2,109488.6,109494,9.311996,1019737.4208639
1751588460000,109588.5,109588.5,109509.8,109509.8,3.883649,425511.13877654
1751588400000,109532.1,109588.5,109532,109588.5,3.16769,347081.9802624
1751588340000,109600.7,109600.7,109532,109532.1,1.187433,130106.1139727
1751588280000,109623.2,109623.3,109600.6,109600.7,2.042383,223883.0675774
1751588220000,109547.3,109623.3,109547.2,109623.2,1.794785,196656.9372881
1751588160000,109565.1,109573,109541.6,109547.3,2.666707,292163.0890355
1751588100000,109623.9,109623.9,109565,109565.1,0.884899,96985.4851441
1751588040000,109548.3,109623.9,109548.3,109623.9,4.862824,532952.1870819
1751587980000,109550.2,109550.2,109547.3,109548.3,0.8279,90695.0812454
1751587920000,109547.4,109550.2,109547.3,109550.2,0.900412,98638.8043949
1751587860000,109589.6,109589.6,109547.3,109547.4,2.154278,236034.7515491
1751587800000,109626,109626.1,109589.6,109589.6,0.753116,82551.6335408
1751587740000,109632.7,109632.7,109626,109626,0.443314,48601.1269976
1751587680000,109600.5,109632.7,109600.5,109632.7,0.77273,84699.4969296
1751587620000,109595.8,109600.7,109593.3,109600.5,2.413224,264478.1412568
1751587560000,109625.8,109625.8,109595.7,109595.8,2.810811,308106.3277827
1751587500000,109620.9,109625.8,109620.8,109625.8,1.109297,121604.8196779
1751587440000,109609.2,109620.9,109609.2,109620.9,0.313715,34387.7272081
1751587380000,109609.2,109609.3,109609.2,109609.2,0.168872,18509.9280951
1751587320000,109587.3,109625.9,109587.2,109609.2,1.34893,147858.0765877
1751587260000,109583.1,109587.3,109579.5,109587.3,0.515249,56462.0670097
1751587200000,109589.1,109609,109583,109583.1,4.88964,535904.3709849
1751587140000,109589.1,109605.1,109589,109589.1,1.578543,172994.5626554
1751587080000,109618.8,109618.8,109589,109589.1,2.011528,220478.7359186
1751587020000,109610.2,109620,109610.2,109618.8,0.977929,107196.9676153
1751586960000,109608.1,109610.3,109608.1,109610.2,0.735665,80635.795343
1751586900000,109600.3,109610.2,109600.3,109608.1,1.725709,189146.8034146
1751586840000,109585.9,109602.2,109585.8,109600.3,3.098432,339573.0486969
1751586780000,109585.9,109585.9,109585.8,109585.9,0.093696,10267.7518101
1751586720000,109590.6,109590.6,109585.8,109585.9,0.982763,107701.3956758
1751586660000,109574.3,109595,109574.2,109590.6,1.816289,199047.8950465
1751586600000,109569.1,109574.3,109569.1,109574.3,0.436675,47846.8230836
1751586540000,109576.3,109576.3,109563.8,109569.1,0.35118,38478.6346962
1751586480000,109562.1,109576.3,109562.1,109576.3,2.503213,274264.1657629
1751586420000,109572.3,109572.3,109562.1,109562.1,0.340375,37294.4652072
1751586360000,109607,109607,109572.3,109572.3,1.091911,119664.6824293
1751610300000,108893.8,108893.9,108868,108869.4,4.897231,533202.7745231
1751610240000,108871.4,108893.9,108871.3,108893.8,1.899196,206786.6332555
1751610180000,108908.1,108909.2,108871.3,108871.4,1.867999,203419.5863406
1751610120000,108886.8,108917.8,108884,108908.1,3.544087,385925.9756652
1751610060000,108906.9,108912.8,108886.8,108886.8,3.666879,399320.6091495
1751610000000,108879.1,108909.2,108879.1,108906.9,3.744156,407730.6190983
1751609940000,108849.1,108879.2,108849,108879.1,6.231039,678353.0719385
1751609880000,108860.5,108860.6,108849,108849.1,4.022171,437847.2934612
1751609820000,108815.7,108863.2,108810.3,108860.5,3.267172,355575.9972712
1751609760000,108843.8,108883.1,108807,108815.7,11.740759,1278035.5548145
1751609700000,108820.5,108859.5,108820.5,108843.8,4.470041,486530.8537391
1751609640000,108839.6,108850.5,108816.2,108820.5,5.741161,624844.2912411
1751609580000,108822.8,108856.5,108810,108839.6,6.637037,722315.48119668
1751609520000,108892,108892.1,108822.7,108822.8,7.19614,783333.10598103
1751609460000,108929.9,108938.2,108889.9,108892,3.348212,364653.2551266
1751609400000,108907.1,108929.9,108865.2,108929.9,29.296761,3190329.91194256
1751609340000,108911.7,108917.8,108907.1,108907.1,2.98367,324958.83996929
1751609280000,108921.7,108925.5,108911.7,108911.7,1.746125,190195.9933952
1751609220000,108936,108936.1,108910.6,108921.7,2.948665,321179.1298747
1751609160000,108940.6,108940.6,108936,108936,0.349904,38118.1427334
1751609100000,108959.9,108979.8,108940.5,108940.6,3.695075,402624.4928777
1751609040000,108940.7,108959.9,108910.1,108959.9,4.930975,537111.81864106
1751608980000,108949.5,108969.6,108940.7,108940.7,1.771475,193015.4247266
1751608920000,108983,109032.9,108949.4,108949.5,5.994529,653326.1759142
1751608860000,108992.8,108992.8,108968.9,108983,2.925138,318782.2938766
1751608800000,109008.3,109008.3,108992.7,108992.8,0.528851,57647.5500215
1751608740000,109008.2,109008.3,109008,109008.3,0.475595,51843.7565718
1751608680000,109001.8,109034.6,109001.8,109008.2,2.447775,266871.9943174
1751608620000,108929.5,109001.8,108929.5,109001.8,2.593925,282611.2286781
1751608560000,109018.2,109018.3,108929.5,108929.5,7.298302,795339.56657599
1751608500000,109035.9,109035.9,109002,109018.2,4.879527,531947.296758
1751608440000,109042.1,109042.1,109033.7,109035.9,1.163692,126888.1676117
1751608380000,109042.1,109042.1,109042,109042.1,0.149979,16354.0121489
1751608320000,109039,109052.3,109038.9,109042.1,2.252528,245635.6467758
1751608260000,109038.9,109039,109038.9,109039,0.227668,24824.6822901
1751608200000,109012,109039,109000,109038.9,3.599502,392398.1990439
1751608140000,109103.1,109103.1,109011.8,109012,6.980832,761181.1167529
1751608080000,109145.4,109145.5,109103.1,109103.1,14.077033,1536089.3780366
1751608020000,109114.9,109145.5,109114.9,109145.4,2.258704,246473.8261699
1751607960000,109121.4,109121.4,109114.9,109114.9,1.562702,170517.4288129
1751607900000,109121.4,109121.4,109121.3,109121.4,0.111349,12150.549396
1751607840000,109136.5,109153.8,109121.4,109121.4,2.766264,301906.5814414
1751607780000,109148.2,109164.2,109136.4,109136.5,3.301149,360318.666609
1751607720000,109147.9,109148.2,109147.8,109148.2,0.390685,42642.4444943
1751607660000,109147.8,109148.9,109147.8,109147.9,0.893274,97499.0134686
1751607600000,109156.5,109156.6,109147.8,109147.8,0.872665,95255.583815
1751607540000,109178.1,109189.6,109156.5,109156.5,1.618154,176666.8774708
1751607480000,109195.2,109200.6,109177.1,109178.1,1.673541,182737.8889088
1751607420000,109182.1,109195.2,109182.1,109195.2,0.533971,58300.8884071
1751607360000,109179,109204,109178.9,109182.1,5.546274,605593.774755
1751607300000,109173.7,109179,109153.4,109179,2.374058,259159.2933597
1751607240000,109209.4,109215.7,109173.6,109173.7,6.03124,658641.1952004
1751607180000,109181.5,109210.4,109167.2,109209.4,3.246563,354486.2549869
1751607120000,109180.5,109200,109180.4,109181.5,0.708578,77372.2379939
1751607060000,109209,109209.8,109164.2,109180.5,6.54694,714872.5725481
1751607000000,109116.6,109209,109114.4,109209,7.387419,806426.7884833
1751606940000,109018.9,109116.6,109018.9,109116.6,11.005426,1200352.3395787
1751606880000,109013.2,109026.6,109004.3,109018.9,3.506681,382274.2484375
1751606820000,108987.4,109015.3,108987.3,109013.2,1.761477,192002.1448996
1751606760000,109021.1,109030.1,108965.6,108987.4,2.88813,314821.9723302
1751606700000,108992.4,109021.2,108992.3,109021.1,1.297321,141407.3568992
1751606640000,109016.1,109016.2,108992.4,108992.4,1.65533,180436.9020717
1751606580000,109015.6,109023.7,108992,109016.1,2.264881,246892.1451513
1751606520000,109075.3,109075.4,109015.5,109015.6,2.903107,316628.3434316
1751606460000,109048,109104,109047.9,109075.3,3.018382,329232.4352829
1751606400000,109088.3,109088.3,109047.9,109048,1.950874,212768.5209432
1751606340000,109106.4,109107.4,109088.2,109088.3,2.074021,226282.9287882
1751606280000,109131.9,109131.9,109106.3,109106.4,0.583669,63692.4923276
1751606220000,109168.2,109168.2,109131.9,109131.9,2.257245,246403.8328218
1751606160000,109118.2,109168.2,109118.2,109168.2,2.133066,232802.0106706
1751606100000,109118.4,109118.4,109111.3,109118.2,1.062316,115914.5201821
1751606040000,109100.1,109118.5,109100,109118.4,2.227719,243055.7733098
1751605980000,109100.6,109100.7,109100,109100.1,0.733197,79992.1419324
1751605920000,109111.5,109117,109100,109100.6,1.773794,193530.04136
1751605860000,109131.5,109132.9,109100,109111.5,3.69895,403611.1090619
1751605800000,109147.3,109159.9,109131.4,109131.5,3.039021,331705.5513204
1751605740000,109118.3,109147.4,109111.5,109147.3,0.762476,83201.9893274
1751605680000,109096.9,109153.7,109096.9,109118.3,5.056845,551896.1247993
1751605620000,109052.3,109098.7,109052.3,109096.9,2.170015,236701.526592
1751605560000,109051.5,109091.6,109050.3,109052.3,5.574141,607959.9283921
1751605500000,109054,109086.7,109051.5,109051.5,8.053001,878387.9841282
1751605440000,109083.2,109086.5,109015.5,109054,5.23905,571326.2757154
1751605380000,108955.5,109083.3,108953,109083.2,6.176569,673270.0525763
1751605320000,108973.8,108973.9,108955.5,108955.5,1.280841,139573.4551494
1751605260000,108988.6,108988.6,108973.8,108973.8,2.91307,317483.5692133
1751605200000,108986.4,108988.6,108986.4,108988.6,2.918102,318033.576046
1751605140000,108993.5,108993.5,108986.4,108986.4,0.711885,77588.2064404
1751605080000,108998.4,108998.5,108993.3,108993.5,1.94028,211484.1285684
1751605020000,108994.5,108999.7,108988.6,108998.4,4.329534,471897.9571781
1751604960000,108969.9,108997.5,108967,108994.5,2.804907,305658.0066913
1751604900000,108967.4,108969.9,108967.4,108969.9,1.332119,145160.5014374
1751604840000,108965.7,108967.5,108956.42,108967.4,2.008497,218846.17144975
1751604780000,108965.6,108983.8,108965.6,108965.7,2.623505,285899.4780777
1751604720000,108967.9,108991,108965.6,108965.6,4.394532,478903.40791925
1751604660000,108995.4,108995.4,108967.8,108967.9,3.114995,339475.86013155
1751604600000,108998.6,109015.1,108995.3,108995.4,1.156904,126113.2580724
1751604540000,109015.5,109015.6,108978.9,108998.6,5.233479,570406.84784052
1751604480000,109041.7,109041.8,108988.4,109015.5,14.748511,1607650.44649309
1751604420000,109038.7,109054.8,109013.4,109041.7,7.537438,821862.99253384
1751604360000,109079.6,109079.6,109038.7,109038.7,6.243457,680897.55740418
1751604300000,109079.5,109079.6,109079.5,109079.6,0.48475,52876.3327008
1751604240000,109065.5,109087.3,109065.5,109079.5,2.065922,225340.6015812
1751604180000,109061.8,109065.6,109061.7,109065.5,3.156623,344271.9082774
1751604120000,109094.3,109094.4,109061.8,109061.8,2.813993,306954.52570102
1751604060000,109100,109100.1,109063.3,109094.3,5.368077,585564.2884896
1751604000000,109110,109110,109100,109100,2.71698,296445.3895938
1751603940000,109145.5,109145.6,109109,109110,4.273174,466315.3828862
1751603880000,109151.4,109151.4,109135.2,109145.5,1.240242,135366.9312948
1751603820000,109151.6,109157.6,109122.3,109151.4,3.499746,381949.6657572
1751603760000,109166.7,109176.6,109151.6,109151.6,1.302271,142166.4133368
1751603700000,109183.5,109199.4,109162.4,109166.7,2.53424,276704.5599899
1751603640000,109142.8,109183.6,109137.6,109183.5,3.28577,358620.6813588
1751603580000,109185.2,109185.2,109142.8,109142.8,3.904609,426220.1723578
1751603520000,109197.6,109197.6,109177.9,109185.2,1.300257,141965.2711113
1751603460000,109197.5,109197.6,109197.5,109197.6,0.068329,7461.3596296
1751603400000,109210.2,109214.3,109197.5,109197.5,2.161454,236048.885295
1751603340000,109202.3,109214.4,109202.3,109210.2,5.016996,547898.796435
1751603280000,109202.5,109203.7,109200.9,109202.3,1.306955,142723.2676699
1751603220000,109204.3,109204.4,109200.3,109202.5,1.980108,216231.5756017
1751603160000,109204.3,109204.4,109204.3,109204.3,0.069541,7594.1779693
1751603100000,109244,109244,109180.2,109204.3,4.156359,453909.5417392
1751603040000,109244.1,109247,109244,109244,2.060496,225099.8788786
1751602980000,109244.1,109244.2,109244.1,109244.1,0.280011,30589.551887
1751602920000,109251.1,109251.1,109234,109244.1,1.566232,171100.6530658
1751602860000,109293.2,109293.3,109251,109251.1,2.459764,268791.2239668
1751602800000,109303.7,109304,109293.2,109293.2,2.082825,227650.1955802
1751602740000,109328.5,109328.5,109303.6,109303.7,1.138701,124485.696626
1751602680000,109314.7,109328.6,109312.1,109328.5,0.852252,93163.7303295
1751602620000,109304.3,109314.8,109304.3,109314.7,0.637308,69664.4224719
1751602560000,109283.5,109304.3,109283.5,109304.3,1.231785,134618.0399246
1751602500000,109265,109283.6,109260.9,109283.5,1.447686,158183.9356815
1751602440000,109260.8,109265,109260.6,109265,0.350143,38257.360466
1751602380000,109259.5,109265,109259.4,109260.8,0.818074,89385.2922814
1751602320000,109251,109259.5,109251,109259.5,0.798822,87273.1890989
1751602260000,109265,109265,109251,109251,1.17372,128241.325007
1751602200000,109254.4,109289.4,109254.4,109265,4.260518,465587.3274794
1751602140000,109269.5,109269.5,109254.4,109254.4,0.444338,48550.6333019
1751602080000,109282.6,109282.7,109269.5,109269.5,1.257214,137387.0916485
1751602020000,109270.6,109293.9,109270.6,109282.6,6.381803,697457.0890871
1751601960000,109246,109270.6,109246,109270.6,1.738008,189883.5658952
1751601900000,109246.1,109247.4,109246,109246,0.509666,55679.3716649
1751601840000,109242,109246.1,109242,109246.1,1.733592,189383.2469511
1751601780000,109229.1,109242.1,109229.1,109242,1.181598,129066.74564
1751601720000,109251.1,109251.1,109229.1,109229.1,0.747701,81683.7851303
1751601660000,109232.4,109254.5,109232.3,109251.1,3.006659,328465.879761
1751601600000,109232.4,109232.4,109232.3,109232.4,0.198932,21729.8012153
1751601540000,109237.5,109237.6,109232.3,109232.4,0.622387,67987.5755769
1751601480000,109246.9,109251,109237.5,109237.5,1.059901,115792.3304167
1751601420000,109250.3,109250.4,109237.6,109246.9,1.268041,138529.9080464
1751601360000,109236.1,109250.4,109218,109250.3,1.758229,192054.0703803
1751601300000,109243.1,109243.2,109236,109236.1,0.422676,46173.4476164
1751601240000,109240.7,109243.2,109236,109243.1,0.984057,107496.7035907
1751601180000,109240.6,109251.5,109240.6,109240.7,1.20497,131640.8098425
1751601120000,109248.3,109248.3,109240.6,109240.6,0.440892,48165.8160432
1751601060000,109243.8,109248.3,109243.8,109248.3,0.585605,63974.6357802
1751601000000,109229.1,109244.9,109229.1,109243.8,1.881455,205532.8270158
1751600940000,109236.9,109237,109229.1,109229.1,1.071441,117037.0591165
